Title,Date,Comment,value
"[아시안게임] 김관우의 눈물 ""게임할 때 혼냈던 엄마의 어설픈 축하 문자에""",2023.09.29.,조금 한심해보임 나이 마흔넘어서 겜붙들고 질질짠다니... 솔직히 금메달이라고 어디가서 자랑하기도 창피할듯 저 아시안게임 금메달리스트에요 와 정말요 무슨종목이요 아 저 그 스트리트파이터라고...,0
"[아시안게임] 김관우의 눈물 ""게임할 때 혼냈던 엄마의 어설픈 축하 문자에""",2023.09.29.,세상좋아졌구나 진짜 방구석 겜돌이 인데 평생연금 타먹고 부럽다,0
"[항저우 AG] 김관우, '스트리트 파이터 V' 우승…한국 e스포츠 첫 金",2023.09.29.,축하드립니다,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,화이팅 대한민국 2위한번 헤야지,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,'격투게임 고인물' 김관우(44)는 e스포츠 종목 스트리트 파이터 V에서 금메달을 획득했다. 종목도 종목이지만 나이가 ㅎㄷㄷ 수고하셨습니다,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,백인철 잘생김,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,우리나라 잘하네요~~2위함하자~~,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,걍 예로부터 우리는 일본만 넘구면 댜.......,0
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,펜싱 f4는 그렇게 챙겨주고 백인철 선수 경기는 왜 안보여주냐? 내가 볼때는 펜싱 f4보다 수영 백인철이 훨씬 시청자들이 좋아할 상이다 시청률을 생각했으면 어제 경기는 펜싱보다 수영을 생방으로 보여줬어야 했다,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,아시안게임 금매달 이하는 연금 주지마라. 세금아깝다.,0
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,올림픽 아시안게임 등 세계대회도 일반 사회체육인들이 참가하는 체계로 바꾸어 한다. 60 70년대 국위선양을 위해 엘리트 스포츠가 필요 했으나 이제는 육성금 지원금 체육연금등 세금낭비 그만하고 그돈으로 국민 복지에 사용해야 한다.,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,살다보니 스트리트파이터가 올림픽종목이 되는날이 오는군,0
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.29.,미쳤다🫶🏻 최고♥️,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,뉴시스가 무슨 스포츠신문이야? ㅋㅋ 기사가 스포츠뿐이네,0
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,2위 자리 굳게 지키자,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,다른 메달 다 필요 없고 금만 있으면 돼,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,오버워치 로 하자...,1
수영·펜싱·체조·e스포츠 金 5개 추가…24개로 종합 2위,2023.09.28.,"스트리트 파이터 금메달? 피파 축구게임 금메달은 없나요? 카트라이더 금메달은? 야구 농구 배구 테니스 등등 다 온라인 게임 있잖아요. 그거 정식종목 되면 가관이겠네요. ㅋㅋ 도대체 스트리트파이터 게임, 그게 어떻게 아시안게임 정식종목이 되나요? 신기하네",1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,페이커!! 응원합니다~~~!!!^^,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,야구같은 레저도 스포츠인데 e스포츠 정도면 스포츠아닐까? 야구보답러들 연습시간 몇배 곱해야 거북목친구들 수준일듯,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,페이커 실력 유감없이 보여주고 오세요.. 응원합니다.👏👏,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,멋있다 사실 이해하진 못하지만 잘싸우고 와라!!,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,대 상 혁,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,우리나라는 정치빼고는 이제 세계적이지 않은 분야가 거의 없는것 같네요. 모든 분야에서 날개를 단것 같습니다. 참 든든하고 응원합니다^^,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,자랑스럽다!금메달 꼭 따오세요~!,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,한국만 아니었어도 연봉241억짜리 선수.. 그 연봉 포기하고 한국에 있어줘서 고맙다,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,한분야에서 탑을 찍는 사람들은 그 노력한 시간과 열정이 멋있는 것 같아요. 아무나 할 수 있는 일이 아니기에 이만큼의 인기가 따르는 것이겠죠.마인드도 멋진 페이커 응원합니다~!!!,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,페이커가 쫌만 더 잘생겼더라면... 다 가질순 없나봐...,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,혼밥 하신분과 참 대비 되네요.,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.30.,롤을 모르고 여자들은 게임을 별로 안 좋아하는 걸로 알고 있는데. 실력이 엄청난가 보다. 대단하다,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,페이커는 인정이지,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,그래서 페이커 쵸비 누가선발임?,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,군대면제 받을라면 금메달 따야지,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,국위선양이다,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,E스포츠가 아니라 페이커의 위상이겠지..,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,부담없이 즐기고와요 페이커!,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,와~건물주님......게임 잘해서 돈도 벌고 건물주도 되고.....부러운 인생이다.,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,게임도 머리가 좋아야 잘한다.게임 잘하는 사람들 부럽다,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,주전은 쵸비,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,재미있다 롤 한국 화이팅,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,멋진분 응원합니다!!,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,게임도 스포츠지 ㅎㅎ 운동까지 가능한 키보드 마우스 조이스틱 나오면 좋을텐데,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,게임쟁이네 ㅋ,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,유시민 빠 ㅋㅋ 잘가라 오지말고,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,e스포츠가 뭐냐 ~ 페이커가 뭐냐,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,시진핑 보다 페이커가 낫다,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,오지마.,0
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.23.,잘모르는 사람들을 위한 설명- 축구로 따지면 인성좋은 호날두 + 메시 라고 보면됨,1
“페이커 떴다” ‘슈퍼스타’ 이상혁에 난리난 中팬들…‘한국 e스포츠’ 위상 이 정도,2023.09.22.,게임 중독은 마약 중독입니다,0
‘中 격파’ e스포츠 박기영 “후회 남기지 않겠다”,2023.09.25.,많이 힘들텐데..끝까지 최선을 다해주길 바래..화이팅!!,1
"[아시안게임] e스포츠의 마이클 조던…로이터, 주목할 선수로 '페이커' 지목",2023.09.22.,우리혁 금메달 가즈앙🥇,1
"[아시안게임] e스포츠의 마이클 조던…로이터, 주목할 선수로 '페이커' 지목",2023.09.22.,쵸비가 더 잘하는데 굳이 페이커를...,0
스포츠 선수는 30대면 은퇴? 항저우 메달로 빛난 불혹의 투혼,2023.10.03.,솔직히 e스포츠가 스포츠냐?ㅋ,0
"크래프톤의 ‘배그 모바일’, 항저우 아시안게임 종목 채택",2021.11.09.,PC판이 있는데 굳이 중국 텐센트가 만든 모바일 버전으로 한다니 의도가 뻔히 보이네,0
"크래프톤의 ‘배그 모바일’, 항저우 아시안게임 종목 채택",2021.11.11.,중국은 조그만 아시안 아프리카 나라에게 힘쎈척하다가 미국에게는 항상 무릎 꿁고 싹싹 빈다.,0
"크래프톤의 ‘배그 모바일’, 항저우 아시안게임 종목 채택",2021.11.09.,어째 거의 중국자본 겜들이냐ㅋ샤발이네,0
"크래프톤의 ‘배그 모바일’, 항저우 아시안게임 종목 채택",2021.11.09.,시작하자마자 핵으로 난무할듯..,0
"[인터뷰] 벤츠 “리그오브레전드 후원, 미래 소비자 위한 것”",2023.11.19.,차값좀 내리고 재대로좀 만들고 as좀 잘해주면안될까,0
"[인터뷰] 벤츠 “리그오브레전드 후원, 미래 소비자 위한 것”",2023.11.19.,스타같은 게임인겨?,1
"[인터뷰] 벤츠 “리그오브레전드 후원, 미래 소비자 위한 것”",2023.11.19.,우리 틀러들 화나게 하는 기사입니다. 틀러들에겐 그냥 게임패인일,0
"[인터뷰] 벤츠 “리그오브레전드 후원, 미래 소비자 위한 것”",2023.11.19.,웨이보 짜요!!! 클린롤문화를 위하여!!,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,국가의 위상을 높인건 사실이다. 인정해줘라 꼬우면 나가서 메달따든가.,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,솔직히 나라에서 인정해준건데 그걸 가지고 왈가불가할 필요가 있을까? 시대를 잘 타고 난 것도 있긴 있겠지만 그래도 어느 대회건 토너먼트 1등한다는 건 대단하지. LOL같은 경우는 사실상 아시아가 잡고 있으니 세계 1등이나 마찬가지~ 다들 축하한다.,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,아무도 뭐라 하는 사람 없으니 걱정마라. 뭐든지 한 분야에서 최고가 되는 것은 정말 어렵다는 것을 안다.,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,군대 면제는 이제 없에라,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,아시안 게임 최다 매진 종목인데 공중파에서 안해줌. 방송국 꼰대들 인식이 참..,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,어떤 스포츠보다 빠른 동체시력 필요함노화의 1순위가 시력임 그래서 프로생활도 짧음 게임잘해서 가 아니라 상황을 빠르게 그려내지 못하고 멘탈약하면 바로 패배행 즉 성질내고 멍청하면 할수없는 종목 이게 스포츠인지 인정못하는 사람은 주변에 진짜 잘하는 애 모니터 한번 보시길 토나옴,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,군인부족해요..면제는 재고해 볼 시기가 된거같아요,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,고까우면 니들이 롤로 금메달 따보던가ㅋ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,아시아게임 병역혜택은 없애라. 인력 부족하다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,국위선양 했으면 롤이든 마라톤이든 똑같다. 저 사람들의 피나는 노력도 인정해줘야지.,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,"누가보면 롤이란 게임에서 금메달 따는게 되게 쉬운줄아네.. 가뜩이나 롤은 우리나라가 전세계 최고 수준인데 , 거기서 6명 대표팀에 선발되기도 힘들고 .. 만만치 않은 중국도 이겨야 가능한 값진 메달입니다",1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,고깝게 보는 사람들 롤 티어가 궁금합니다. 조기축구하는사람들이 축구대표팀 부러워하질 않는데 유난히 이스포츠는 쉽게 보는 경향이 있음...국가대표분들 고생하셨고 축하합니다,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,저정도면 게임 폐인 이어야 한다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,멋있네요~병역면제가꼬우면 니들도 메달따세요ㅋㅋ방구석에서 악플이나처달면서ㅋㅋㅉ,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,중국애들이 지들 메달 따려고 넣은건데 야드롼테 뭐라그래,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,아시안게임으로 병역특례받는거 이거 없앤다더나 안없앤네..ㅉ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.03.,게임 마니해서 군대 면제 참나 ㅋㅋㅋㅋㅋ사회 악영향 끼칠거 모르나 ㅋㅋㅋㅋㅋ 게임중독자들을 치우켜주네,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.01.,스포츠 군면제 없애라,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.02.,바둑 보다 현시점에선 더 위상이 높지 않을까,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,롤이란 겜은 한번도 접해보진 않았지만 저 선수들이 얼마나 노력을 했을지 는 알것 같다 예측할수 없는 승부.. 팀웍과 전략.. 게임 한두판으로 나올 수 있는 결과가 아니다 너무 쉽게들 얘기 하는듯 본인을이 나감 저렇게 할 수도 없으면서 군면제 받을 자격 있다고 본다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,개부럽다 페이커 ㅋㅋㅋㅋㅋㅋ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,아시안게임 금메달을 개똥취급하지마라. 동네조기축구회수준으로 금메달 딸수있으면 개나소나 다 했다.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,애를 안낳아서 군인도 부족하다고 하던데 얼마전에는 군부대도 하나 없어지지 않았나 이러다 군인이 없어서 군사력이 떨어지겠다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,꼬우면 중국에게 따져야지 ㅋㅋㅋㅋ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.08.,군대나라지키는 군인들 개박탈감 어떻게 할거냐? 군사기 개박살내는 국방장관부터 해임시켜야지.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.03.,엉덩이 땀은 땀도 아니냐? ㅋ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.01.,e스포츠가 올림픽도 정식종목이 될거다 인류는 코로나로 mRNA치료제가 가능해졌고 우크라전쟁으로 드론의 시대로 접어들었다 이제 정보화시대나 4차산업혁명이라는 말은 무색하다 걸프전이 정밀 유도탄으로 피난가지않는 전쟁이었는데 우크라전은 러시아와 서방의 드론전쟁으로 변하면서 끝이 보이지않는다 핵무기는 강해도 사용이 불가하고 한국전쟁 이후 휴전국으로 산업화와 민주화를 거친 한국적 상황이 세계 곳곳의 전쟁과 재건에 참여기회가 이어진다 프로게이머는 거시적인 관점에서 인적자원이다 수상자가 아니라도 드론부대에서 복무하며 관련 기술과 경험을 확대하자,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,국방부에 일억씩 기부하고 이등병 보너스 백안원주라,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,점점 인원이 줄어들고 있는 상황에서 조금더 지나면 병무청장이 나서서 바꿔야 겠네요… 좀더 지나면 여성분들도 병으로 봉사할 날이 얼마 안남았는데. 뭘 이리 싸우고들 계십니까. 어차피 군 유지 안될꺼 같으면 나라에서 다 없어질 겁니다.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,군대갔다온 사람만 인생낭비한거지 뭐,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,인형 눈알 빨리 붙이기 뭐 이런거 없나,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,축하한다,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,그러면 뭐하냐...매번 정권이 바뀔 때마다 게임 규제하고 나서는데...,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,Bts처럼 국위선양 엄청 올려도 군대 다가는데 요즘 세상 아시암게임 올림칙에서 메달 딴다고 누가 알아주기나하나? 하긴 머 멀쩡한눈 사기쳐서 군면제 되도 찍소리도 안하는게 자칭 보수(?)라고 씨부리는 매국수구들인 나라인데 머..,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,게임이 무슨 스포츠라고 종목에 올린것부터 에러다. 게임 e스포츠가 아닌 e엔터다.물론 1등하기는 어려운거 안다만 스포츠랑 엔터랑 다르다고 본다.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.01.,욕먹을 각오로 말한다. 이게 스포츠냐? 이게 아시안게임에 나와야 하는 종목이냐? 축구한다고 육상한다고 탁구한다고 제작사에게 돈 주냐? 제쟉사에게 돈 주는 컴퓨터 게임이 스포츠라고? 뒤에 제작사가 있는지 검증해봐라! 진짜 승자는 돈 벌고있는 제작사다.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,법이 일관성이 없음. 이럴거면 그냥 부자들은 돈내고 기부면제 받던가 4대의무를 지킨 사람만 투표할 수 있게 해라. 아무리 국가 자체가 근본이 없다지만 해도해도 너무하네,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,솔직히 머 다른 메달 따는 기존 스포츠도 전혀 국민들이 관심없는 종목도 얼마나 많은데...효용성은 훨씬 높지,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.02.,왜 e스포츠는 스포츠가 아닌가요?세계적수준인데... 이해가 안가는 뉴스입니다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,만기제대한 사람만 쟤네 군면제 언급할 자격 있다.군대갈사람 없으면 여자들도 보내면 된다. 아 요즘 20대녀들 넘 나약해서 못 버티긴 할듯,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,"모든 스포츠에서 군면제는 폐지가 맞다...!!!올림픽, 아시안게임에서 메달 1000개 딴다고 국위선양 안된다...!! 우리나라가 아직도 60, 70년대도 아니다...!! 과거 못 살고, 못 먹는 시대엔 이해가 가지만...!! 솔직히 BTS가 국위선양은 더 잘한다...!! BTS는 군대 간다..!! 전세계에서 메달로 군면제를 포상으로 거는 나라는 우리나라밖에 없다...!!! 국위 선양이 아니라 창피하다...!!",0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,"스포츠 따위로 병역특례를 주는건 말도 안되는 일이다. 스포츠 뿐만 아니라 모든 종류의 병력특례는 폐지해야하고, 장교부사관도 병출신만 지원가능하게 바꿔야한다. 여성도 징병해야하고, 경증장애인까지 징병해야한다. 병력이 없어서 국가 안보에 구멍이 생겼는데, 특례 따위 시대와 현실에 맞지도 않아.",0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,"고깝게 보는게 맞지. 게임 저게 왜 운동종목인가? 국위선양? 아시아에서 게임1등하면 병역면제받는데 미국차트1위하고 전세계에 이름을 떨치는 가수는 얄짤없이 군대가고. 기준이 뭔데? 국위선양으로 치자면 BTS가 더 급이 높은데 세계운동회,클래식콩쿨1등이 아니란 이유로 군대가야한다. 롤 잘해서 금메달딴다고 전세계에 이름나더냐? 도저히 이해가 안 가는 병역혜택이다",0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,군입대는 무조건해야됨 .,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,병력혜ㅣ택없애라.,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.02.,"롤 말고도 올림픽이나 아시안게임 종목이라기엔 갸우뚱한 종목 많다. 승마 야구 골프 사격 당구 바둑... 물론 이 종목들도 그 분야에서 짱 먹는거 대단한 일이다. 그러나 슬슬 걸어다니며, 가만히 앉아서 메달 따는것과 육상 레슬링 수영 체조같은 타종목선수들처럼 신체능력을 한계까지 끌어올려야만 메달을 딸 수 있다는 점이 다르다보니 위화감이 든다. 경기패배후 체력이 다한채 쓰러져 우는 선수들 볼때면 그런종목들이 같은 정식종목인게 모욕감까지 든다.",0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,AI 병사를 개발해야합니다. 그리고 곤충로봇을 만들어서 북한놈들을 공격해야합니다.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,박근혜때는 계임 폐인들 취급하고 게임 산업을 죽여서 한국이 주도하던 게임 사업을 중국이 가져가서 지금은 중국이 주도하고 있지.,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,국가위상으로 따지면 BTS가 몇백배낫지 ᆢ,1
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,독재자를 편안하게 만들었던 국제대회 수상 국민들의 불만을 스포츠로 유도하려 88올림픽도 유치하고 간첩도 만들고 세뇌교육도 시키고,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,군대 갔다 와라- 아님 메달 연금 받지말던가- 게임으노 메달다도 군면제는 아닌듯- 인터뷰 내용이 너무 속보이고 공감안된다,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.10.01.,롤 대표 따위가 BTS를 넘어서는 더러운 세상이네 ㅋㅋ,0
"[아시안게임] 병역 혜택 받는 LoL 대표팀 ""시대를 잘 타고났습니다""",2023.09.30.,캄퓨텨 게임으로 병역 면제고 BTS는 아시아 게임이 없어 군대 가네..나라 위상을 높인것은 BTS가 천배 만배 높은데-..짜증나네..군대면제 없애라..,0
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.09.29.,역시......이변은없었다,1
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.09.29.,쵸비의 시대가 도래했다!,1
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.09.30.,한국사람은 게임에 진심인 종족이라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.09.30.,존니시시하게이겨네 면제 가지고놀아네,0
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.10.01.,게임산업은 우리가 가장 발달했고 세계에서 한국을 서점으로 게임산업은 커질것이다!!! 웹3게임 가즈아!!!,1
"한국, AG 첫 정식 종목된 LoL서 대만 누르고 금메달",2023.09.30.,저정도면 게임 폐인?,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,게임에서 44세는 할배일건데..대단하다.ㄷㄷ,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,대단합니다 ~~! ^^,1
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,세상좋다~ㅋㅋ저따위 게임이 아시안게임 정식종목이라니? 나이먹어 저런 게임이나 하는 사람이 대표고~ㅋㅋ 웃어야하나? e스포츠? 중독자 모임인가? 대체 이해가 안된다~ 뭐가 스포츠라는건지? 손가락 운동이 되긴 하나보네~,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,어리우겐~~~아따따뿌르겐~~~,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,내가 꼬맹이 였을 때 너구리 끝판 맥주까지 갔었는데 나도 세계 대회 나가야겠다,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,나 예전에 달심으로 동네 짱 먹었었는데 올림픽 나가볼까 지금 48세,0
"44세 김관우, 스트리트 파이터로 한국 선수 최초 아시안게임 e스포츠 금메달",2023.09.29.,대단하십니다 축하 드립니다,1
